level,area,mean,country,indicator,age,sex
2,Kitwe,0.0581398837249832,ZMB,prevalence,Y020_024,female
2,Luanshya,0.0707994741413315,ZMB,prevalence,Y020_024,female
2,Lufwanyama,0.0424912972275057,ZMB,prevalence,Y020_024,female
2,Masaiti,0.056262873493777,ZMB,prevalence,Y020_024,female
2,Mpongwe,0.0513676850203156,ZMB,prevalence,Y020_024,female
2,Mufulira,0.0692648912970976,ZMB,prevalence,Y020_024,female
2,Ndola,0.0780756297005015,ZMB,prevalence,Y020_024,female
1,Eastern,0.0394254184089684,ZMB,prevalence,Y020_024,female
2,Chadiza,0.0325980666317668,ZMB,prevalence,Y020_024,female
2,Chasefu,0.0152098874835146,ZMB,prevalence,Y020_024,female
2,Chipangali,0.0286748068264999,ZMB,prevalence,Y020_024,female
2,Chipata,0.0759581625201671,ZMB,prevalence,Y020_024,female
2,Kasenengwa,0.0315611294087624,ZMB,prevalence,Y020_024,female
2,Katete,0.0473572965076835,ZMB,prevalence,Y020_024,female
2,Lumezi,0.0240861118294072,ZMB,prevalence,Y020_024,female
2,Lundazi,0.0296307670161008,ZMB,prevalence,Y020_024,female
2,Lusangazi,0.0282389256744836,ZMB,prevalence,Y020_024,female
2,Mambwe,0.0388745413168111,ZMB,prevalence,Y020_024,female
2,Nyimba,0.0493895525918688,ZMB,prevalence,Y020_024,female
2,Petauke,0.0502497322850641,ZMB,prevalence,Y020_024,female
2,Sinda,0.0354110674223229,ZMB,prevalence,Y020_024,female
2,Vubwi,0.0123742727361682,ZMB,prevalence,Y020_024,female
2,Chama,0.0165893875981824,ZMB,prevalence,Y020_024,female
1,Luapula,0.0373810237710759,ZMB,prevalence,Y020_024,female
2,Chembe,0.0300907124815281,ZMB,prevalence,Y020_024,female
2,Chiengi,0.0302070537809057,ZMB,prevalence,Y020_024,female
2,Chifunabuli,0.0207814509106775,ZMB,prevalence,Y020_024,female
2,Chipili,0.0216605213595842,ZMB,prevalence,Y020_024,female
2,Kawambwa,0.0323320528993615,ZMB,prevalence,Y020_024,female
2,Lunga,0.00910527037751732,ZMB,prevalence,Y020_024,female
2,Mansa,0.0461330789125648,ZMB,prevalence,Y020_024,female
2,Milengi,0.0143204798625598,ZMB,prevalence,Y020_024,female
2,Mwansabombwe,0.0287949283131746,ZMB,prevalence,Y020_024,female
2,Mwense,0.043833707164067,ZMB,prevalence,Y020_024,female
2,Nchelenge,0.055461931221767,ZMB,prevalence,Y020_024,female
2,Samfya,0.037984065508559,ZMB,prevalence,Y020_024,female
1,Lusaka,0.0797820147146918,ZMB,prevalence,Y020_024,female
2,Chilanga,0.085304087418233,ZMB,prevalence,Y020_024,female
2,Chongwe,0.0727748258931726,ZMB,prevalence,Y020_024,female
2,Kafue,0.058769997127678,ZMB,prevalence,Y020_024,female
2,Luangwa,0.0334196777637676,ZMB,prevalence,Y020_024,female
2,Lusaka,0.0842710620159275,ZMB,prevalence,Y020_024,female
2,Rufunsa,0.0446259007954284,ZMB,prevalence,Y020_024,female
1,Muchinga,0.0320235580336182,ZMB,prevalence,Y020_024,female
2,Chinsali,0.0253618710801973,ZMB,prevalence,Y020_024,female
2,Isoka,0.0252295107638588,ZMB,prevalence,Y020_024,female
2,Kanchibiya,0.027948611973858,ZMB,prevalence,Y020_024,female
2,Lavushimanda,0.0190698810414807,ZMB,prevalence,Y020_024,female
2,Mafinga,0.0126919456204911,ZMB,prevalence,Y020_024,female
2,Mpika,0.0491597506040532,ZMB,prevalence,Y020_024,female
2,Nakonde,0.0412876321865353,ZMB,prevalence,Y020_024,female
2,Shiwang'andu,0.0395718524128985,ZMB,prevalence,Y020_024,female
1,Northern,0.0332096464263495,ZMB,prevalence,Y020_024,female
2,Chilubi,0.0129726580729671,ZMB,prevalence,Y020_024,female
2,Kaputa,0.0271897444343109,ZMB,prevalence,Y020_024,female
2,Kasama,0.0530277956331537,ZMB,prevalence,Y020_024,female
2,Lunte,0.0203648757746898,ZMB,prevalence,Y020_024,female
2,Lupososhi,0.013627780136482,ZMB,prevalence,Y020_024,female
2,Luwingu,0.0280131700430288,ZMB,prevalence,Y020_024,female
2,Mbala,0.0330021966902024,ZMB,prevalence,Y020_024,female
2,Mporokoso,0.0400063711096957,ZMB,prevalence,Y020_024,female
2,Mpulungu,0.0436654687485911,ZMB,prevalence,Y020_024,female
2,Mungwi,0.0261886150585072,ZMB,prevalence,Y020_024,female
2,Nsama,0.0453984671203926,ZMB,prevalence,Y020_024,female
2,Senga Hill,0.0162745129113506,ZMB,prevalence,Y020_024,female
1,Western,0.0650300683237511,ZMB,prevalence,Y020_024,female
2,Kalabo,0.0738109794791682,ZMB,prevalence,Y020_024,female
2,Kaoma,0.0567807365840189,ZMB,prevalence,Y020_024,female
2,Limulunga,0.0808512466915095,ZMB,prevalence,Y020_024,female
2,Luampa,0.0366972441222823,ZMB,prevalence,Y020_024,female
2,Lukulu,0.0379631145528053,ZMB,prevalence,Y020_024,female
2,Mitete,0.033011765928421,ZMB,prevalence,Y020_024,female
2,Mongu,0.105067863758032,ZMB,prevalence,Y020_024,female
2,Mulobezi,0.0504468607014423,ZMB,prevalence,Y020_024,female
2,Mwandi,0.0774358339820527,ZMB,prevalence,Y020_024,female
2,Nalolo,0.0625384368250217,ZMB,prevalence,Y020_024,female
2,Nkeyema,0.057499478217742,ZMB,prevalence,Y020_024,female
2,Senanga,0.0567467482128826,ZMB,prevalence,Y020_024,female
2,Sesheke,0.115571194024127,ZMB,prevalence,Y020_024,female
2,Shangombo,0.0335557832639763,ZMB,prevalence,Y020_024,female
2,Sikongo,0.0348014986338275,ZMB,prevalence,Y020_024,female
2,Sioma,0.0596279684386154,ZMB,prevalence,Y020_024,female
1,North-western,0.0331258678036699,ZMB,prevalence,Y020_024,female
2,Chavuma,0.0212794185586276,ZMB,prevalence,Y020_024,female
2,Ikelenge,0.0142219558233125,ZMB,prevalence,Y020_024,female
2,Kabompo,0.0201270533265443,ZMB,prevalence,Y020_024,female
2,Kalumbila,0.0262323724008183,ZMB,prevalence,Y020_024,female
2,Kasempa,0.0292816168668386,ZMB,prevalence,Y020_024,female
2,Manyinga,0.0176221022711697,ZMB,prevalence,Y020_024,female
2,Mufumbwe,0.0302729010173043,ZMB,prevalence,Y020_024,female
2,Mushindano,0.0207766303069039,ZMB,prevalence,Y020_024,female
2,Mwinilunga,0.0203994603147641,ZMB,prevalence,Y020_024,female
2,Solwezi,0.0607919818741669,ZMB,prevalence,Y020_024,female
2,Zambezi,0.0220929586715552,ZMB,prevalence,Y020_024,female
0,Zimbabwe,0.0488021033289389,ZWE,prevalence,Y020_024,female
1,Bulawayo,0.0530626175294873,ZWE,prevalence,Y020_024,female
2,Bulawayo,0.0530626175294873,ZWE,prevalence,Y020_024,female
1,Harare,0.046057342104662,ZWE,prevalence,Y020_024,female
2,Chitungwiza,0.0563070461303736,ZWE,prevalence,Y020_024,female
2,Harare,0.0438304957798333,ZWE,prevalence,Y020_024,female
1,Manicaland,0.0444453091407963,ZWE,prevalence,Y020_024,female
2,Buhera,0.0673355670657378,ZWE,prevalence,Y020_024,female
2,Chimanimani,0.0422584521237524,ZWE,prevalence,Y020_024,female
2,Chipinge,0.0411150757651936,ZWE,prevalence,Y020_024,female
2,Makoni,0.0553151189542973,ZWE,prevalence,Y020_024,female
2,Mutare,0.0323060864553726,ZWE,prevalence,Y020_024,female
2,Mutasa,0.0425198266710413,ZWE,prevalence,Y020_024,female
2,Nyanga,0.039916179120723,ZWE,prevalence,Y020_024,female
1,Mashonaland Central,0.0512048085883385,ZWE,prevalence,Y020_024,female
2,Bindura,0.0633511584195057,ZWE,prevalence,Y020_024,female
2,Centenary,0.0344074379148294,ZWE,prevalence,Y020_024,female
2,Guruve,0.0582549531067088,ZWE,prevalence,Y020_024,female
2,Mazowe,0.0557218913341651,ZWE,prevalence,Y020_024,female
2,Mbire,0.0321149057578392,ZWE,prevalence,Y020_024,female
2,Mt. Darwin,0.0461797429414327,ZWE,prevalence,Y020_024,female
2,Rushinga,0.0521927865224655,ZWE,prevalence,Y020_024,female
2,Shamva,0.053138482589959,ZWE,prevalence,Y020_024,female
1,Mashonaland East,0.0425272773124403,ZWE,prevalence,Y020_024,female
2,Chikomba,0.0572462768197472,ZWE,prevalence,Y020_024,female
2,Goromonzi,0.0353729782439215,ZWE,prevalence,Y020_024,female
2,Hwedza,0.0626391938410447,ZWE,prevalence,Y020_024,female
2,Marondera,0.0383556374137409,ZWE,prevalence,Y020_024,female
2,Mudzi,0.0600803771350438,ZWE,prevalence,Y020_024,female
2,Murehwa,0.0539836636665544,ZWE,prevalence,Y020_024,female
2,Mutoko,0.0527636520579461,ZWE,prevalence,Y020_024,female
2,Seke,0.0324404192574459,ZWE,prevalence,Y020_024,female
2,Ump,0.04877497088729,ZWE,prevalence,Y020_024,female
1,Mashonaland West,0.0440500239788473,ZWE,prevalence,Y020_024,female
2,Chegutu,0.0523422341891543,ZWE,prevalence,Y020_024,female
2,Hurungwe,0.0466201512424586,ZWE,prevalence,Y020_024,female
2,Kariba,0.0341205984994959,ZWE,prevalence,Y020_024,female
2,Makonde,0.043837196590204,ZWE,prevalence,Y020_024,female
2,Mhondoro,0.0502597356872371,ZWE,prevalence,Y020_024,female
2,Sanyati,0.0335320822151185,ZWE,prevalence,Y020_024,female
2,Zvimba,0.0444453696122905,ZWE,prevalence,Y020_024,female
1,Masvingo,0.0407213391990799,ZWE,prevalence,Y020_024,female
2,Bikita,0.0456183803134373,ZWE,prevalence,Y020_024,female
2,Chiredzi,0.0329925243169803,ZWE,prevalence,Y020_024,female
2,Chivi,0.0478165423512147,ZWE,prevalence,Y020_024,female
2,Gutu,0.0482828335216315,ZWE,prevalence,Y020_024,female
2,Masvingo,0.0295463260275862,ZWE,prevalence,Y020_024,female
2,Mwenezi,0.046942201652041,ZWE,prevalence,Y020_024,female
2,Zaka,0.0641607691382562,ZWE,prevalence,Y020_024,female
1,Matabeleland North,0.0598368271755775,ZWE,prevalence,Y020_024,female
2,Binga,0.0216021460156739,ZWE,prevalence,Y020_024,female
2,Bubi,0.0464694140893946,ZWE,prevalence,Y020_024,female
2,Hwange,0.0441864110712997,ZWE,prevalence,Y020_024,female
2,Lupane,0.0942641430184959,ZWE,prevalence,Y020_024,female
2,Nkayi,0.0760388962855948,ZWE,prevalence,Y020_024,female
2,Tsholotsho,0.141138932190219,ZWE,prevalence,Y020_024,female
2,Umguza,0.0531366880019158,ZWE,prevalence,Y020_024,female
1,Matabeleland South,0.0838938746706359,ZWE,prevalence,Y020_024,female
2,Beitbridge,0.0535889306416299,ZWE,prevalence,Y020_024,female
2,Bulilima,0.157842484180296,ZWE,prevalence,Y020_024,female
2,Gwanda,0.0730082210098559,ZWE,prevalence,Y020_024,female
2,Insiza,0.0734690452263396,ZWE,prevalence,Y020_024,female
2,Mangwe,0.1166154280477,ZWE,prevalence,Y020_024,female
2,Matobo,0.0999742252226332,ZWE,prevalence,Y020_024,female
2,Umzingwane,0.0644467241471072,ZWE,prevalence,Y020_024,female
1,Midlands,0.0513754747660103,ZWE,prevalence,Y020_024,female
2,Chirumhanzu,0.0707876480826104,ZWE,prevalence,Y020_024,female
2,Gokwe North,0.0276640785544708,ZWE,prevalence,Y020_024,female
2,Gokwe South,0.0461711352637469,ZWE,prevalence,Y020_024,female
2,Gweru,0.0418270676040409,ZWE,prevalence,Y020_024,female
2,Kwekwe,0.0475082925874563,ZWE,prevalence,Y020_024,female
2,Mberengwa,0.0921678408060922,ZWE,prevalence,Y020_024,female
2,Shurugwi,0.0710529056607106,ZWE,prevalence,Y020_024,female
2,Zvishavane,0.078262580130087,ZWE,prevalence,Y020_024,female
0,Botswana,0.145390317840865,BWA,prevalence,Y025_029,female
1,Central,0.179119489542097,BWA,prevalence,Y025_029,female
2,Boteti-rakops,0.136695430661711,BWA,prevalence,Y025_029,female
3,Boteti,0.136695430661711,BWA,prevalence,Y025_029,female
2,Greater Selibe Phikwe,0.18677063243374,BWA,prevalence,Y025_029,female
3,Bobirwa,0.200762202501898,BWA,prevalence,Y025_029,female
3,Selibe-phikwe,0.161178165142877,BWA,prevalence,Y025_029,female
2,Mahalapye_sefhare,0.198988433831498,BWA,prevalence,Y025_029,female
3,Mahalapye,0.198988433831498,BWA,prevalence,Y025_029,female
2,Serowe-palapye,0.175372546567939,BWA,prevalence,Y025_029,female
3,Palapye,0.17605333428149,BWA,prevalence,Y025_029,female
3,Serowe,0.174591491259265,BWA,prevalence,Y025_029,female
2,Tutume-gweta,0.188087061924048,BWA,prevalence,Y025_029,female
3,Tutume,0.188087061924048,BWA,prevalence,Y025_029,female
1,Chobe,0.171061334079514,BWA,prevalence,Y025_029,female
2,Chobe Region,0.171061334079514,BWA,prevalence,Y025_029,female
3,Chobe,0.171061334079514,BWA,prevalence,Y025_029,female
1,Ghanzi,0.0991864032049678,BWA,prevalence,Y025_029,female
2,Gantsi Region,0.0991864032049678,BWA,prevalence,Y025_029,female
3,Charleshill,0.0954752620506937,BWA,prevalence,Y025_029,female
3,Gantsi,0.101315030663119,BWA,prevalence,Y025_029,female
1,Kgalagadi,0.11702705150769,BWA,prevalence,Y025_029,female
2,Kgalagadi North,0.12677334209379,BWA,prevalence,Y025_029,female
3,Kgalagadi North,0.12677334209379,BWA,prevalence,Y025_029,female
2,Kgalagadi South,0.110056092978995,BWA,prevalence,Y025_029,female
3,Kgalagadi South,0.110056092978995,BWA,prevalence,Y025_029,female
1,Kgatleng,0.140562366257158,BWA,prevalence,Y025_029,female
2,Kgatleng Region,0.140562366257158,BWA,prevalence,Y025_029,female
3,Kgatleng,0.140562366257158,BWA,prevalence,Y025_029,female
1,Kweneng,0.138449396490762,BWA,prevalence,Y025_029,female
2,Kweneng Region,0.138449396490762,BWA,prevalence,Y025_029,female
3,Kweneng East,0.141707670612591,BWA,prevalence,Y025_029,female
3,Kweneng West,0.121755206658706,BWA,prevalence,Y025_029,female
1,North East,0.181571429571256,BWA,prevalence,Y025_029,female
2,Greater Francistown,0.179060832651985,BWA,prevalence,Y025_029,female
3,Francistown,0.179060832651985,BWA,prevalence,Y025_029,female
2,North East,0.192119640096271,BWA,prevalence,Y025_029,female
3,North East,0.192119640096271,BWA,prevalence,Y025_029,female
1,North West,0.144613384290332,BWA,prevalence,Y025_029,female
2,Ngami Region,0.142239106589447,BWA,prevalence,Y025_029,female
3,Ngamiland,0.142239106589447,BWA,prevalence,Y025_029,female
2,Okavango Region,0.148241763078118,BWA,prevalence,Y025_029,female
3,Okavango,0.148241763078118,BWA,prevalence,Y025_029,female
1,South East,0.106064761327231,BWA,prevalence,Y025_029,female
2,Greater Gaborone,0.103858768472555,BWA,prevalence,Y025_029,female
3,Gaborone,0.104388604391775,BWA,prevalence,Y025_029,female
3,South East,0.100370327002316,BWA,prevalence,Y025_029,female
2,Greater Lobatse,0.115709778212282,BWA,prevalence,Y025_029,female
3,Lobatse,0.108518497843414,BWA,prevalence,Y025_029,female
3,Good Hope,0.12223433932186,BWA,prevalence,Y025_029,female
1,Southern,0.12754048077307,BWA,prevalence,Y025_029,female
2,Southern Region,0.12754048077307,BWA,prevalence,Y025_029,female
3,Jwaneng,0.128558873286146,BWA,prevalence,Y025_029,female
3,Mabutsane,0.139199394426539,BWA,prevalence,Y025_029,female
3,Moshupa,0.132041899186804,BWA,prevalence,Y025_029,female
3,Kanye,0.122025871674838,BWA,prevalence,Y025_029,female
0,Cote D'ivoire,0.0188694441275063,CIV,prevalence,Y025_029,female
1,Abidjan 1,0.0273870697194444,CIV,prevalence,Y025_029,female
2,Abobo-est,0.0261637684026908,CIV,prevalence,Y025_029,female
2,Abobo-ouest,0.0262788863960251,CIV,prevalence,Y025_029,female
2,Anyama,0.0160020923460031,CIV,prevalence,Y025_029,female
2,Yopougon-est,0.0312168582737165,CIV,prevalence,Y025_029,female
2,Yopougon-ouest-songon,0.0304599988112064,CIV,prevalence,Y025_029,female
1,Abidjan 2,0.0263943520410075,CIV,prevalence,Y025_029,female
2,Adjame-plateau-attecoube,0.0291466314061033,CIV,prevalence,Y025_029,female
2,Cocody-bingerville,0.0223298047809143,CIV,prevalence,Y025_029,female
2,Koumassi,0.0216363451255546,CIV,prevalence,Y025_029,female
2,Port-bouet-vridi,0.0221279238745466,CIV,prevalence,Y025_029,female
2,Treichville-marcory,0.0494813979599183,CIV,prevalence,Y025_029,female
1,Agneby-tiassa,0.0163631153704916,CIV,prevalence,Y025_029,female
2,Agboville,0.0167389062487915,CIV,prevalence,Y025_029,female
2,Sikensi,0.0206351839058734,CIV,prevalence,Y025_029,female
2,Tiassale,0.0146214856660736,CIV,prevalence,Y025_029,female
1,Bafing,0.00904800704045731,CIV,prevalence,Y025_029,female
2,Koro,0.0102622303670056,CIV,prevalence,Y025_029,female
2,Ouaninou,0.00758522272754823,CIV,prevalence,Y025_029,female
2,Touba,0.00910348023678237,CIV,prevalence,Y025_029,female
1,Bagoue,0.00876526320290676,CIV,prevalence,Y025_029,female
2,Boundiali,0.00985473804219938,CIV,prevalence,Y025_029,female
2,Kouto,0.00849524580493479,CIV,prevalence,Y025_029,female
2,Tengrela,0.00762765883568132,CIV,prevalence,Y025_029,female
1,Belier,0.0205136134623496,CIV,prevalence,Y025_029,female
2,Didievi,0.0174901023905317,CIV,prevalence,Y025_029,female
2,Tiebissou,0.0191268505507652,CIV,prevalence,Y025_029,female
2,Toumodi,0.0193806803579256,CIV,prevalence,Y025_029,female
2,Yamoussoukro,0.0217358403913529,CIV,prevalence,Y025_029,female
1,Bere,0.011482337163245,CIV,prevalence,Y025_029,female
2,Dianra,0.0118669044519208,CIV,prevalence,Y025_029,female
2,Kounahiri,0.0119686693239362,CIV,prevalence,Y025_029,female
2,Mankono,0.0111477578914005,CIV,prevalence,Y025_029,female
1,Bounkani,0.00936373584693631,CIV,prevalence,Y025_029,female
2,Bouna,0.0105695449448558,CIV,prevalence,Y025_029,female
2,Doropo,0.00831220508739619,CIV,prevalence,Y025_029,female
2,Nassian,0.0137938490662918,CIV,prevalence,Y025_029,female
2,Tehini,0.00420733127825732,CIV,prevalence,Y025_029,female
1,Cavally,0.0123759081233968,CIV,prevalence,Y025_029,female
2,Blolequin,0.010535364169389,CIV,prevalence,Y025_029,female
2,Guiglo,0.0144328341462499,CIV,prevalence,Y025_029,female
2,Tai,0.0138679068865676,CIV,prevalence,Y025_029,female
2,Toulepleu,0.00953015300591637,CIV,prevalence,Y025_029,female
1,Folon,0.00766527748587239,CIV,prevalence,Y025_029,female
2,Kaniasso,0.00773542912542388,CIV,prevalence,Y025_029,female
2,Minignan,0.00756992391881712,CIV,prevalence,Y025_029,female
1,Gbeke,0.0244208310786883,CIV,prevalence,Y025_029,female
2,Beoumi,0.0118123025298041,CIV,prevalence,Y025_029,female
2,Botro,0.0213604108200818,CIV,prevalence,Y025_029,female
2,Bouake-nord-est,0.0262257580889204,CIV,prevalence,Y025_029,female
2,Bouake-nord-ouest,0.0269543289638478,CIV,prevalence,Y025_029,female
2,Bouake-sud,0.0291552268847737,CIV,prevalence,Y025_029,female
2,Sakassou,0.0163344057174556,CIV,prevalence,Y025_029,female
1,Gbokle,0.00880550331933654,CIV,prevalence,Y025_029,female
2,Fresco,0.0103512679707062,CIV,prevalence,Y025_029,female
2,Sassandra,0.00842170500125891,CIV,prevalence,Y025_029,female
1,Goh,0.0192457052994775,CIV,prevalence,Y025_029,female
2,Gagnoa 1,0.0177768710841368,CIV,prevalence,Y025_029,female
2,Gagnoa 2,0.0192127598854942,CIV,prevalence,Y025_029,female
2,Oume,0.0221615213007277,CIV,prevalence,Y025_029,female
1,Gontougo,0.0176167975562638,CIV,prevalence,Y025_029,female
2,Bondoukou,0.0173055336992643,CIV,prevalence,Y025_029,female
2,Koun-fao,0.017961993647641,CIV,prevalence,Y025_029,female
2,Sandegue,0.0171519471550214,CIV,prevalence,Y025_029,female
2,Tanda,0.020684007329186,CIV,prevalence,Y025_029,female
2,Transua,0.0154725270335631,CIV,prevalence,Y025_029,female
1,Grand Ponts,0.0222686772716775,CIV,prevalence,Y025_029,female
2,Dabou,0.0274470639060834,CIV,prevalence,Y025_029,female
2,Grand-lahou,0.018110777289064,CIV,prevalence,Y025_029,female
2,Jacqueville,0.0167023284342014,CIV,prevalence,Y025_029,female
1,Guemon,0.0139470726696242,CIV,prevalence,Y025_029,female
2,Bangolo,0.0128539994510168,CIV,prevalence,Y025_029,female
2,Duekoue,0.0165664660554927,CIV,prevalence,Y025_029,female
2,Kouibly,0.0102028808729979,CIV,prevalence,Y025_029,female
1,Hambol,0.0125417645487145,CIV,prevalence,Y025_029,female
2,Dabakala,0.010411328729016,CIV,prevalence,Y025_029,female
2,Katiola,0.0158247628578693,CIV,prevalence,Y025_029,female
2,Niakaramadougou,0.0121988845366837,CIV,prevalence,Y025_029,female
1,Haut-sassandra,0.0174846688369401,CIV,prevalence,Y025_029,female
2,Daloa,0.0192499819397411,CIV,prevalence,Y025_029,female
2,Issia,0.0202822635145167,CIV,prevalence,Y025_029,female
2,Vavoua,0.0118172074296878,CIV,prevalence,Y025_029,female
2,Zoukougbeu,0.0210189066826465,CIV,prevalence,Y025_029,female
1,Iffou,0.0153737328383179,CIV,prevalence,Y025_029,female
2,Daoukro,0.0168743388002213,CIV,prevalence,Y025_029,female
2,M'bahiakro,0.0131237446163409,CIV,prevalence,Y025_029,female
2,Prikro,0.0135389388082203,CIV,prevalence,Y025_029,female
1,Indenie-djuablin,0.0172102341032832,CIV,prevalence,Y025_029,female
2,Abengourou,0.0165991417263949,CIV,prevalence,Y025_029,female
2,Agnibilekrou,0.0210402977152986,CIV,prevalence,Y025_029,female
2,Bettie,0.00978799617542826,CIV,prevalence,Y025_029,female
1,Kabadougou,0.0132572441059091,CIV,prevalence,Y025_029,female
2,Madinani,0.0126954246180236,CIV,prevalence,Y025_029,female
2,Odienne,0.0134601662511734,CIV,prevalence,Y025_029,female
1,Loh-djiboua,0.0114423988869944,CIV,prevalence,Y025_029,female
2,Divo,0.013183795919127,CIV,prevalence,Y025_029,female
2,Guitry,0.00811455176580291,CIV,prevalence,Y025_029,female
2,Lakota,0.0105096618884119,CIV,prevalence,Y025_029,female
1,Marahoue,0.0195783320668125,CIV,prevalence,Y025_029,female
2,Bouafle,0.0193867540406928,CIV,prevalence,Y025_029,female
2,Sinfra,0.0269010378100925,CIV,prevalence,Y025_029,female
2,Zuenoula,0.0135011833244091,CIV,prevalence,Y025_029,female
1,Me,0.0150299979680068,CIV,prevalence,Y025_029,female
2,Adzope,0.0174723029332467,CIV,prevalence,Y025_029,female
2,Akoupe,0.015360127212695,CIV,prevalence,Y025_029,female
2,Alepe,0.011549122598794,CIV,prevalence,Y025_029,female
2,Yakasse-attobrou,0.0139583591368952,CIV,prevalence,Y025_029,female
1,Moronou,0.0206528054774506,CIV,prevalence,Y025_029,female
2,Arrah,0.0203221272647622,CIV,prevalence,Y025_029,female
2,Bongouanou,0.0219721138789609,CIV,prevalence,Y025_029,female
2,M'batto,0.0191506903269912,CIV,prevalence,Y025_029,female
1,N'zi,0.01995124236399,CIV,prevalence,Y025_029,female
2,Bocanda,0.0169505250074752,CIV,prevalence,Y025_029,female
2,Dimbokro,0.0246007763182578,CIV,prevalence,Y025_029,female
2,Kouassikouassikro,0.0145931364773075,CIV,prevalence,Y025_029,female
1,Nawa,0.0155184103601884,CIV,prevalence,Y025_029,female
2,Buyo,0.014837838093835,CIV,prevalence,Y025_029,female
2,Gueyo,0.01267089965392,CIV,prevalence,Y025_029,female
2,Meagui,0.01543817091201,CIV,prevalence,Y025_029,female
2,Soubre,0.0162568743398738,CIV,prevalence,Y025_029,female
1,Poro,0.0133382763900678,CIV,prevalence,Y025_029,female
2,Dikodougou,0.0101170343680087,CIV,prevalence,Y025_029,female
2,Korhogo 1,0.0153862422628925,CIV,prevalence,Y025_029,female
2,Korhogo 2,0.00994589993885898,CIV,prevalence,Y025_029,female
2,M'bengue,0.00921915977325637,CIV,prevalence,Y025_029,female
2,Sinematiali,0.00997107376974357,CIV,prevalence,Y025_029,female
1,San-pedro,0.0181024329572865,CIV,prevalence,Y025_029,female
2,San-pedro,0.0204920738703788,CIV,prevalence,Y025_029,female
2,Tabou,0.0109183623352224,CIV,prevalence,Y025_029,female
1,Sud-comoe,0.015557276543636,CIV,prevalence,Y025_029,female
2,Aboisso,0.0132372799902729,CIV,prevalence,Y025_029,female
2,Adiake,0.0165831395378072,CIV,prevalence,Y025_029,female
2,Grand-bassam,0.0185701872682411,CIV,prevalence,Y025_029,female
2,Tiapoum,0.0132247183070842,CIV,prevalence,Y025_029,female
1,Tchologo,0.0095876903895045,CIV,prevalence,Y025_029,female
2,Ferkessedougou,0.0108002000308431,CIV,prevalence,Y025_029,female
2,Kong,0.00725012891193749,CIV,prevalence,Y025_029,female
2,Ouangolodougou,0.00976633113502643,CIV,prevalence,Y025_029,female
1,Tonkpi,0.0192871407873639,CIV,prevalence,Y025_029,female
2,Biankouma,0.0104391725178491,CIV,prevalence,Y025_029,female
2,Danane,0.0166468825198041,CIV,prevalence,Y025_029,female
2,Man,0.0273716207786473,CIV,prevalence,Y025_029,female
2,Zouhan Hounien,0.0206044701280723,CIV,prevalence,Y025_029,female
1,Worodougou,0.0110407631817741,CIV,prevalence,Y025_029,female
2,Kani,0.0112526132957437,CIV,prevalence,Y025_029,female
2,Seguela,0.0109481252549033,CIV,prevalence,Y025_029,female
0,Eswatini,0.220013285422372,ESW,prevalence,Y025_029,female
1,Hhohho,0.197035598321011,ESW,prevalence,Y025_029,female
1,Lubombo,0.192402999545348,ESW,prevalence,Y025_029,female
1,Manzini,0.247968254970074,ESW,prevalence,Y025_029,female
1,Shiselweni,0.225486076181359,ESW,prevalence,Y025_029,female
0,Haiti,0.0194719025425112,HTI,prevalence,Y025_029,female
1,Ouest,0.0201629494293925,HTI,prevalence,Y025_029,female
2,Port-au-prince,0.0202927993660782,HTI,prevalence,Y025_029,female
2,Léogâne,0.0157333776317008,HTI,prevalence,Y025_029,female
2,Croix-des-bouquets,0.0214204295893923,HTI,prevalence,Y025_029,female
2,Arcahaie,0.0278093322213862,HTI,prevalence,Y025_029,female
2,La Gonâve,0.0173798715993605,HTI,prevalence,Y025_029,female
1,Sud-est,0.0150717274058924,HTI,prevalence,Y025_029,female
2,Jacmel,0.0163657600181728,HTI,prevalence,Y025_029,female
2,Bainet,0.0124098895349432,HTI,prevalence,Y025_029,female
2,Belle-anse,0.0144700609179468,HTI,prevalence,Y025_029,female
1,Nord,0.0242443380236319,HTI,prevalence,Y025_029,female
2,Cap-haïtien,0.033007533493311,HTI,prevalence,Y025_029,female
2,Acul-du-nord,0.0189505429389704,HTI,prevalence,Y025_029,female
2,Grande-rivière Du Nord,0.0167667563644952,HTI,prevalence,Y025_029,female
2,Saint-raphaël,0.018551874237927,HTI,prevalence,Y025_029,female
2,Borgne,0.0236485986623178,HTI,prevalence,Y025_029,female
2,Limbé,0.0177774204587372,HTI,prevalence,Y025_029,female
2,Plaisance,0.0210171773088863,HTI,prevalence,Y025_029,female
1,Nord-est,0.0236095010223525,HTI,prevalence,Y025_029,female
2,Fort-liberté,0.0249906986694075,HTI,prevalence,Y025_029,female
2,Ouanaminthe,0.027632035474174,HTI,prevalence,Y025_029,female
2,Trou-du-nord,0.025009638258761,HTI,prevalence,Y025_029,female
2,Vallières,0.0118265103800902,HTI,prevalence,Y025_029,female
1,Artibonite,0.0220012154019823,HTI,prevalence,Y025_029,female
2,Gonaïves,0.0191296995721565,HTI,prevalence,Y025_029,female
2,Gros-morne,0.0161390505018041,HTI,prevalence,Y025_029,female
2,Saint-marc,0.026610549451719,HTI,prevalence,Y025_029,female
2,Dessalines,0.0259751020289068,HTI,prevalence,Y025_029,female
